title,genres,budget,revenue,popularity,runtime,vote_average,success,movie_id,perfect_ratio
Movie 1280,Drama,94900039,181408316,23.9,92,5.62,1,18.0,1.9115726180049304
Movie 1281,Action,56849014,160622762,25.11,148,8.83,1,28.0,2.825427403191197
Movie 1282,Horror,38003110,99211745,31.3,83,3.23,1,27.0,2.6106217359579253
Movie 1283,Animation,14942402,32718172,7.3,171,4.9,1,16.0,2.1896193128788797
Movie 1284,Science Fiction,96785737,82053943,18.54,157,4.88,0,878.0,0.8477896180095214
Movie 1285,Animation,90097673,102312976,1.51,151,6.8,1,16.0,1.1355784516210534
Movie 1286,Action,97337874,261719940,45.1,88,3.63,1,28.0,2.6887780598125657
Movie 1287,N/A,82602413,79052003,9.34,114,6.77,0,N/A,0.9570180837211135
Movie 1288,N/A,115153633,137735090,68.58,100,3.57,1,N/A,1.196098519965931
Movie 1289,Thriller,145887163,120211259,24.33,137,3.57,0,53.0,0.8240016224045703
Movie 1290,Comedy,110033558,241003264,94.41,97,7.37,1,35.0,2.1902705718195534
Movie 1291,Drama,178946678,511779583,87.25,176,4.94,1,18.0,2.859955762911676
Movie 1292,Horror,134799387,158041507,29.65,151,8.86,1,27.0,1.1724200719102678
Movie 1293,Action,118204767,199590701,78.54,160,3.22,1,28.0,1.6885165130438438
Movie 1294,Romance,123287281,257158694,80.52,122,5.67,1,10749.0,2.085849342398913
Movie 1295,Horror,146702236,439910951,98.67,174,3.68,1,27.0,2.9986656167940073
Movie 1296,N/A,142667335,108715385,60.19,177,5.11,0,N/A,0.7620201568915548
Movie 1297,Thriller,117376384,204989286,9.11,85,8.99,1,53.0,1.7464269984667444
Movie 1298,Horror,149056822,218040363,65.04,165,8.33,1,27.0,1.4628002937027598
Movie 1299,Horror,17701250,47165872,62.87,157,3.29,1,27.0,2.6645503566132334
Movie 1300,Comedy,188152343,317962280,64.2,146,6.38,1,35.0,1.6899193224503188
Movie 1301,Action,37992982,29537408,31.41,91,6.89,0,28.0,0.7774437921192919
Movie 1302,Comedy,24656190,51434300,86.11,179,4.26,1,35.0,2.0860603361671046
Movie 1303,Adventure,85656124,207883262,95.99,91,3.87,1,12.0,2.4269515393902252
Movie 1304,Drama,140796807,71412581,22.55,145,8.43,0,18.0,0.5072031285482206
Movie 1305,N/A,179707509,475756170,9.73,81,8.81,1,N/A,2.6473917124965545
Movie 1306,Drama,115981624,111928936,20.26,94,8.95,0,18.0,0.9650574991086519
Movie 1307,Animation,30822180,57951043,82.23,102,7.74,1,16.0,1.8801734011027125
Movie 1308,Animation,54517362,83929138,67.99,108,6.98,1,16.0,1.5394937487987772
Movie 1309,Animation,120168608,276283797,63.97,160,5.07,1,16.0,2.2991345376988974
Movie 1310,Romance,144078663,205730504,40.78,175,4.03,1,10749.0,1.4279040332294033
Movie 1311,Thriller,159662049,427001451,58.2,86,3.47,1,53.0,2.67440793647838
Movie 1312,Drama,150322829,349687113,31.48,173,7.16,1,18.0,2.3262408998436293
Movie 1313,Action,175794015,372557254,48.24,107,7.71,1,28.0,2.1192829232553794
Movie 1314,N/A,186527415,464565457,79.51,93,7.96,1,N/A,2.490601486113985
Movie 1315,Action,77106218,183902770,98.14,123,8.48,1,28.0,2.385057583812501
Movie 1316,Adventure,109015503,64302433,93.32,109,8.28,0,12.0,0.5898466844665203
Movie 1317,Animation,96277507,143148852,93.45,160,9.0,1,16.0,1.4868358816145915
Movie 1318,Adventure,30677043,86724560,40.82,111,4.46,1,12.0,2.8270182364056406
Movie 1319,Romance,186049252,151501891,47.41,149,7.58,0,10749.0,0.8143106697359901
Movie 1320,Animation,70071029,164158298,70.86,167,6.52,1,16.0,2.3427413631959078
Movie 1321,Science Fiction,76094484,223449894,92.3,85,4.57,1,878.0,2.9364795219585167
Movie 1322,N/A,135828941,85639681,15.06,106,8.89,0,N/A,0.6304965670018733
Movie 1323,Comedy,186318110,410921741,31.12,161,8.39,1,35.0,2.20548470033321
Movie 1324,Animation,50349430,84102950,14.79,167,3.77,1,16.0,1.670385344978086
Movie 1325,Comedy,92636655,180450473,61.59,103,3.16,1,35.0,1.947938135287808
Movie 1326,Horror,105904657,75547440,31.32,113,7.13,0,27.0,0.7133533325168128
Movie 1327,Action,56842822,34533002,33.28,119,6.62,0,28.0,0.6075173748411014
Movie 1328,Animation,36393865,78871570,8.02,126,8.61,1,16.0,2.1671666364646898
Movie 1329,Science Fiction,99820870,255369093,35.63,158,4.4,1,878.0,2.558273565437769
Movie 1330,Thriller,88558294,217414006,86.39,154,3.51,1,53.0,2.455038327635354
Movie 1331,Action,154021524,286405229,24.07,165,4.56,1,28.0,1.8595143169729966
Movie 1332,Horror,114954962,86177947,69.82,103,3.11,0,27.0,0.7496670478652326
Movie 1333,Comedy,7202258,15989812,63.33,144,3.22,1,35.0,2.220110970753894
Movie 1334,Adventure,89225315,98569187,86.48,97,8.49,1,12.0,1.1047222080415182
Movie 1335,Adventure,77989724,216629853,14.1,123,5.11,1,12.0,2.7776717481395368
Movie 1336,Animation,71635601,185941907,97.78,155,5.46,1,16.0,2.595663390888561
Movie 1337,Horror,76899393,174827495,58.68,136,3.11,1,27.0,2.2734574120760613
Movie 1338,Horror,154003904,442316905,99.55,107,4.62,1,27.0,2.872114884827855
Movie 1339,Science Fiction,22232430,12862673,91.24,150,7.83,0,878.0,0.5785545259784918
Movie 1340,Drama,126917075,297049548,22.93,102,6.69,1,18.0,2.3405010555120342
Movie 1341,Horror,101355594,134357679,6.56,164,7.52,1,27.0,1.3256069418329293
Movie 1342,Romance,41473321,114680563,26.31,113,5.68,1,10749.0,2.765164694672028
Movie 1343,Thriller,55148094,64340619,53.23,90,4.86,1,53.0,1.166687991066382
Movie 1344,Horror,21153729,48910409,17.99,165,5.9,1,27.0,2.3121412305130695
Movie 1345,Thriller,120378390,324313533,17.58,114,4.94,1,53.0,2.694117548839123
Movie 1346,N/A,148008630,89418236,46.8,172,8.03,0,N/A,0.6041420422579413
Movie 1347,Science Fiction,78582731,117411947,4.29,121,4.79,1,878.0,1.4941189432573934
Movie 1348,Comedy,78973011,189991104,13.07,107,6.96,1,35.0,2.4057725746331236
Movie 1349,Horror,141411684,231532957,42.17,161,3.82,1,27.0,1.6372972193726227
Movie 1350,Thriller,148796901,173814358,7.25,157,7.12,1,53.0,1.1681315728477437
Movie 1351,Romance,103368511,108486634,40.28,161,8.48,1,10749.0,1.049513366793104
Movie 1352,Thriller,191978987,159111352,47.93,171,6.65,0,53.0,0.8287956639754537
Movie 1353,Science Fiction,138484130,365989168,45.68,103,6.36,1,878.0,2.6428238961388573
Movie 1354,Thriller,48044083,93128098,87.05,87,8.77,1,53.0,1.9383885004111745
Movie 1355,Horror,160116793,110634677,53.48,132,6.76,0,27.0,0.6909623589575642
Movie 1356,N/A,59436437,86566246,47.33,151,4.56,1,N/A,1.456450796335588
Movie 1357,Animation,128812971,182828645,41.66,83,4.75,1,16.0,1.4193341212508792
Movie 1358,Science Fiction,65910615,62901662,81.94,170,7.23,0,878.0,0.9543479756637075
Movie 1359,Science Fiction,15072989,23947498,89.61,179,7.41,1,878.0,1.5887690225210143
Movie 1360,Horror,84976173,113039419,85.47,84,4.82,1,27.0,1.3302484097512841
Movie 1361,Thriller,145162518,196623975,67.68,176,5.07,1,53.0,1.3545092611303422
Movie 1362,Thriller,97504946,228899334,14.6,128,8.95,1,53.0,2.347566389093739
Movie 1363,Drama,54505232,57675172,28.41,177,3.61,1,18.0,1.0581584534857131
Movie 1364,Science Fiction,81218637,170936796,5.56,109,5.43,1,878.0,2.1046498970427194
Movie 1365,Animation,179817575,346440866,93.15,151,3.37,1,16.0,1.9266240577429654
Movie 1366,Science Fiction,49730049,95493195,66.42,142,7.93,1,878.0,1.9202312670152406
Movie 1367,Comedy,37413676,80720693,74.89,126,3.55,1,35.0,2.1575183630713006
Movie 1368,N/A,119326552,223254619,31.85,105,7.04,1,N/A,1.8709550829894088
Movie 1369,Thriller,34877350,94103895,84.72,136,3.34,1,53.0,2.698137759892882
Movie 1370,Horror,132095752,289151026,26.7,116,7.04,1,27.0,2.188950224531066
Movie 1371,N/A,62658869,117009681,1.16,177,8.06,1,N/A,1.8674081238204283
Movie 1372,Science Fiction,87131989,224313272,38.27,86,5.39,1,878.0,2.57440779872476
Movie 1373,Romance,97337130,196169982,57.51,119,6.13,1,10749.0,2.015366407454175
Movie 1374,Horror,32251097,39599851,48.39,171,5.41,1,27.0,1.227860590292479
Movie 1375,Thriller,111338489,113313332,86.35,118,4.8,1,53.0,1.0177372893932484
Movie 1376,Action,110832220,97623176,11.44,141,7.82,0,28.0,0.8808194584571165
Movie 1377,Horror,16985249,46686301,55.83,171,4.63,1,27.0,2.7486380093691887
Movie 1378,Horror,96809238,220273794,51.78,157,7.34,1,27.0,2.2753385787418345
Movie 1379,Comedy,79987338,227439683,28.86,132,4.24,1,35.0,2.8434460839289337
Movie 1380,Horror,44309893,88984434,82.4,83,4.5,1,27.0,2.0082294940319536
Movie 1381,Adventure,169787089,285836938,75.53,161,5.02,1,12.0,1.6835022008063287
Movie 1382,Romance,128395967,83366374,73.55,104,6.53,0,10749.0,0.6492912195598791
Movie 1383,N/A,11971177,26086460,87.74,86,5.73,1,N/A,2.17910569695862
Movie 1384,Comedy,61200291,119678509,72.56,107,7.47,1,35.0,1.955521894495567
Movie 1385,Action,104316389,310395734,23.95,148,4.28,1,28.0,2.9755222259466825
Movie 1386,Drama,21080673,23144406,70.85,146,3.06,1,18.0,1.0978969219815704
Movie 1387,Romance,130914532,239160347,31.46,174,7.66,1,10749.0,1.826843386645571
Movie 1388,Horror,114474712,243532739,24.98,99,7.93,1,27.0,2.1273933320749476
Movie 1389,Romance,75052985,158472721,8.23,162,3.36,1,10749.0,2.1114779245622275
Movie 1390,Action,141456523,269224843,74.66,90,6.67,1,28.0,1.903233850870207
Movie 1391,Drama,82266262,200920539,71.39,146,5.27,1,18.0,2.4423200242160026
Movie 1392,Adventure,190316724,192686742,24.22,166,7.76,1,12.0,1.0124530201560216
Movie 1393,Adventure,48226729,111599930,75.19,86,8.25,1,12.0,2.3140679932906085
Movie 1394,Drama,65504149,134240038,91.87,102,8.11,1,18.0,2.0493364168428476
Movie 1395,Romance,52048404,142622400,11.69,140,7.66,1,10749.0,2.7401877682935294
Movie 1396,Animation,59771482,156480908,24.03,150,4.61,1,16.0,2.617986082392938
Movie 1397,Drama,108454264,139674732,75.28,113,7.87,1,18.0,1.2878675936614166
Movie 1398,Romance,71860062,85556109,28.18,98,6.2,1,10749.0,1.190593308978776
Movie 1399,Science Fiction,192918810,569907882,62.84,137,3.32,1,878.0,2.95413330613018
Movie 1400,Science Fiction,150950631,274452844,9.04,88,5.74,1,878.0,1.8181629462681743
Movie 1401,Romance,4138145,11446325,45.77,127,8.65,1,10749.0,2.7660521803851728
Movie 1402,N/A,164281163,149446994,74.17,161,8.33,0,N/A,0.9097025567076124
Movie 1403,Adventure,35780908,75392065,68.96,120,3.61,1,12.0,2.107047283428358
Movie 1404,N/A,172956216,436653991,81.69,127,7.46,1,N/A,2.5246504641382765
Movie 1405,Animation,47361481,135855845,87.87,124,7.83,1,16.0,2.86848810745593
Movie 1406,N/A,170273004,228736299,77.55,104,4.63,1,N/A,1.3433503469522392
Movie 1407,Animation,110981072,256638504,67.49,157,5.83,1,16.0,2.3124529198997106
Movie 1408,Action,188992985,349076189,4.14,104,7.27,1,28.0,1.8470325181646292
Movie 1409,Comedy,127192596,82875174,53.96,98,5.63,0,35.0,0.6515723132186091
Movie 1410,Science Fiction,35954715,79999217,4.73,118,3.68,1,878.0,2.2249993359702613
Movie 1411,Horror,90813693,202082388,81.0,158,7.24,1,27.0,2.2252413851290025
Movie 1412,Thriller,82250937,232483672,32.75,159,8.47,1,53.0,2.8265170036907907
Movie 1413,Adventure,178688705,311504644,56.68,106,6.91,1,12.0,1.7432811100175583
Movie 1414,N/A,178310715,191795873,28.67,153,7.64,1,N/A,1.0756273003560106
Movie 1415,Comedy,91740533,56091038,78.47,142,5.15,0,35.0,0.6114095500186378
Movie 1416,Thriller,88182130,135721598,88.76,147,4.1,1,53.0,1.5391054627507863
Movie 1417,Thriller,120558836,151276232,40.47,98,6.86,1,53.0,1.2547917433443037
Movie 1418,Adventure,175599459,421916466,86.43,107,4.97,1,12.0,2.4027207623686357
Movie 1419,Adventure,91133874,126281421,27.44,164,8.16,1,12.0,1.3856694054287653
Movie 1420,Drama,25694812,73812920,53.93,157,3.74,1,18.0,2.8726779553786965
Movie 1421,Adventure,62399188,181318032,86.02,112,5.6,1,12.0,2.9057755046427847
Movie 1422,Thriller,106565962,218702284,33.26,89,5.38,1,53.0,2.05227147482608
Movie 1423,N/A,167188327,471747062,95.45,162,8.63,1,N/A,2.8216507124926253
Movie 1424,Comedy,186425407,447819155,13.07,109,3.92,1,35.0,2.4021358580163916
Movie 1425,Romance,175004899,326760240,2.81,101,3.06,1,10749.0,1.867149101923141
Movie 1426,Adventure,136488624,129769267,90.51,82,4.43,0,12.0,0.950769838517824
Movie 1427,N/A,147170042,242314717,7.8,161,7.92,1,N/A,1.6464948552504999
Movie 1428,Horror,17770274,33802369,99.2,154,4.26,1,27.0,1.902186145244581
Movie 1429,Thriller,51709813,137543135,95.19,127,4.45,1,53.0,2.659903933514515
Movie 1430,Animation,166572705,283728858,14.57,81,3.78,1,16.0,1.703333436291378
Movie 1431,Comedy,93983350,257907857,54.22,155,7.29,1,35.0,2.7441866777466433
Movie 1432,Comedy,167091374,365240430,19.31,133,3.42,1,35.0,2.1858724436606765
Movie 1433,Adventure,72240343,60862319,43.39,85,4.99,0,12.0,0.8424976470557456
Movie 1434,N/A,43955157,131313984,7.08,119,4.69,1,N/A,2.987453417581923
Movie 1435,Action,194583172,353768094,23.17,172,6.33,1,28.0,1.8180816478826853
Movie 1436,Drama,199663479,295431216,36.96,173,7.38,1,18.0,1.4796457393192073
Movie 1437,Comedy,118855520,255276033,44.43,81,6.2,1,35.0,2.147784410854456
Movie 1438,Comedy,86518073,66812135,97.77,152,8.59,0,35.0,0.7722332766241801
Movie 1439,N/A,134930531,282186509,80.98,81,8.71,1,N/A,2.091346613021185
Movie 1440,Comedy,172123438,300456952,74.0,172,5.17,1,35.0,1.7455899991958097
Movie 1441,N/A,53673683,81406079,54.17,176,7.67,1,N/A,1.516685169527122
Movie 1442,Action,159973394,461131315,84.16,153,7.43,1,28.0,2.882550050791571
Movie 1443,Horror,140921122,254552768,34.59,177,8.36,1,27.0,1.806349285240576
Movie 1444,Animation,125681459,131688240,71.18,134,5.69,1,16.0,1.047793692465012
Movie 1445,Romance,146633104,241564651,99.38,151,6.18,1,10749.0,1.6474086983795964
Movie 1446,Adventure,77176890,215977096,32.15,139,5.49,1,12.0,2.798468505274053
Movie 1447,Drama,148501420,139626778,67.73,176,8.1,0,18.0,0.9402386724652195
Movie 1448,Romance,128440874,132922509,84.59,85,4.38,1,10749.0,1.0348925919018583
Movie 1449,Adventure,94389281,50269269,91.66,98,4.44,0,12.0,0.5325739158877585
Movie 1450,Romance,90817241,48630373,72.08,175,5.24,0,10749.0,0.5354751197517661
Movie 1451,Horror,158785537,408631255,29.08,106,4.38,1,27.0,2.573479063146664
Movie 1452,Drama,190400564,443691675,33.3,80,6.37,1,18.0,2.3303065163189327
Movie 1453,Thriller,137939592,191405342,3.06,112,3.81,1,53.0,1.387602639857018
Movie 1454,N/A,55278856,124144032,76.33,119,4.92,1,N/A,2.2457778793396157
Movie 1455,N/A,168676199,250992683,5.23,111,8.48,1,N/A,1.488014814704237
Movie 1456,Horror,175756880,506573859,86.6,148,5.46,1,27.0,2.882241986771727
Movie 1457,Science Fiction,163322048,476513585,12.75,96,7.49,1,878.0,2.9176317027325056
Movie 1458,Comedy,75842172,112396918,18.02,87,3.68,1,35.0,1.4819844294543674
Movie 1459,Drama,4875754,12850316,48.18,136,4.49,1,18.0,2.63555462396175
Movie 1460,Science Fiction,154699943,376342048,74.05,121,7.84,1,878.0,2.4327226028777527
Movie 1461,Romance,96268888,122742817,14.76,177,7.58,1,10749.0,1.2749998421089064
Movie 1462,Science Fiction,58696034,63397561,44.57,88,5.32,1,878.0,1.0800995685671029
Movie 1463,N/A,29356738,48309055,48.8,166,8.73,1,N/A,1.6455866111555038
Movie 1464,Animation,66564145,163306616,22.02,114,8.46,1,16.0,2.4533720969449844
Movie 1465,Drama,11047595,32042659,12.44,150,8.77,1,18.0,2.9004194125508764
Movie 1466,Romance,31908587,76866116,83.81,158,5.57,1,10749.0,2.408947660389976
Movie 1467,Animation,130705394,344803111,50.74,132,4.18,1,16.0,2.6380174562650414
Movie 1468,Drama,96112669,192961634,2.42,133,6.76,1,18.0,2.0076607590618463
Movie 1469,N/A,23564965,60998373,80.5,163,7.11,1,N/A,2.5885195670776513
Movie 1470,Romance,120102305,295578035,98.1,104,3.75,1,10749.0,2.461052142171626
Movie 1471,Thriller,175348811,252934321,60.99,146,7.72,1,53.0,1.4424638499544773
Movie 1472,Drama,10004644,18808488,50.87,141,3.11,1,18.0,1.8799757392666845
Movie 1473,Animation,125906539,316262470,87.96,134,5.9,1,16.0,2.511882802210932
Movie 1474,Science Fiction,182735418,112408200,95.3,125,4.99,0,878.0,0.6151418330955415
Movie 1475,Science Fiction,106650992,268781638,75.7,103,7.44,1,878.0,2.520198199375398
Movie 1476,Adventure,51760636,48899324,45.1,177,4.88,0,12.0,0.9447203083053307
Movie 1477,Adventure,172856912,308845007,59.63,125,7.96,1,12.0,1.7867090382824842
Movie 1478,Animation,55706505,140418752,70.39,101,6.57,1,16.0,2.5206885982166716
Movie 1479,N/A,14143608,16046668,20.23,90,7.76,1,N/A,1.1345526544570523
Movie 1480,Adventure,37532022,41830136,45.27,127,8.94,1,12.0,1.1145185836244047
Movie 1481,Action,92485680,139367688,83.15,87,7.07,1,28.0,1.506910994220943
Movie 1482,Thriller,104960587,287235876,65.82,118,8.91,1,53.0,2.7366069894407126
Movie 1483,Action,180963197,90681916,41.71,114,3.17,0,28.0,0.5011069515974566
Movie 1484,Action,89780367,247206446,66.67,128,5.03,1,28.0,2.7534577353643477
Movie 1485,Action,37045138,32767075,12.7,125,3.65,0,28.0,0.8845175580126061
Movie 1486,Comedy,193091911,574490131,40.75,117,4.57,1,35.0,2.975215937450637
Movie 1487,Romance,60912158,175860556,79.52,87,8.03,1,10749.0,2.8871174782545053
Movie 1488,Science Fiction,39808656,69135214,22.83,133,3.19,1,878.0,1.7366879705760476
Movie 1489,Horror,146098454,260318315,19.41,116,6.12,1,27.0,1.7818006137149132
Movie 1490,Romance,158210084,269569945,95.13,170,6.4,1,10749.0,1.7038733447610077
Movie 1491,Drama,21515189,44936819,21.78,171,6.37,1,18.0,2.0886090751979913
Movie 1492,Adventure,53534223,38908901,26.83,119,5.85,0,12.0,0.7268042537948108
Movie 1493,Romance,158606597,92236852,96.99,113,7.74,0,10749.0,0.5815448647448126
Movie 1494,Drama,186013447,119840525,73.74,175,3.8,0,18.0,0.6442573208161666
Movie 1495,Animation,122821649,197855036,70.26,158,4.86,1,16.0,1.6109133659327437
Movie 1496,Science Fiction,94050123,111813355,85.44,96,6.69,1,878.0,1.1888698433706462
Movie 1497,Horror,145780942,299594254,12.47,112,7.15,1,27.0,2.0550989031199975
Movie 1498,N/A,25374842,75645086,70.89,126,5.42,1,N/A,2.9811056951605845
Movie 1499,Action,29172140,42760754,50.87,131,8.25,1,28.0,1.4658079249585392
Movie 1500,Adventure,193919065,375156431,83.09,159,5.49,1,12.0,1.9346031345602868
Movie 1501,Romance,170336878,262150114,51.31,172,5.42,1,10749.0,1.5390097381026322
Movie 1502,Adventure,190689119,499258279,62.4,88,3.22,1,12.0,2.618179168366707
Movie 1503,Adventure,78632265,216678362,48.3,112,6.31,1,12.0,2.755591003260557
Movie 1504,Animation,111654479,300728948,48.34,139,7.25,1,16.0,2.693389022038247
Movie 1505,Horror,24387092,71598809,77.03,172,3.69,1,27.0,2.935930573436144
Movie 1506,Science Fiction,154373781,87807492,63.23,156,4.83,0,878.0,0.5687979618766997
Movie 1507,Animation,174895929,454649034,63.69,100,7.69,1,16.0,2.59954040439672
Movie 1508,N/A,2524102,6005925,45.58,137,5.2,1,N/A,2.379430387519997
Movie 1509,Science Fiction,146796877,157327501,53.58,164,4.45,1,878.0,1.0717360220136019
Movie 1510,Science Fiction,43607220,126059761,74.83,148,7.03,1,878.0,2.890800216111002
Movie 1511,Adventure,187932742,163585081,82.77,89,4.18,0,12.0,0.8704448158373596
Movie 1512,Thriller,22900146,50354554,69.96,85,8.37,1,53.0,2.1988748019335773
Movie 1513,Adventure,145131569,154162459,92.48,92,3.63,1,12.0,1.0622255382631467
Movie 1514,Animation,30061846,47451169,82.21,144,7.24,1,16.0,1.578451602739233
Movie 1515,Science Fiction,195741724,449794857,56.62,99,6.0,1,878.0,2.297899741600314
Movie 1516,Horror,158686353,302823008,67.47,136,8.22,1,27.0,1.9083115987926196
Movie 1517,Romance,138651110,217509563,92.7,125,3.76,1,10749.0,1.5687545739806916
Movie 1518,Romance,76779042,101029401,62.3,87,7.07,1,10749.0,1.3158460742451046
Movie 1519,N/A,29348817,76281952,82.66,89,6.43,1,N/A,2.5991491241367584
Movie 1520,Horror,97355770,83680777,69.19,152,5.88,0,27.0,0.8595358754802104
Movie 1521,Comedy,71503913,112637053,55.64,146,5.95,1,35.0,1.5752571890715967
Movie 1522,Animation,84952230,234416667,24.94,90,7.33,1,16.0,2.759393920559825
Movie 1523,N/A,159946576,418200136,43.17,91,8.63,1,N/A,2.614623872911165
Movie 1524,Thriller,109092941,163896260,96.81,89,3.55,1,53.0,1.5023544007306577
Movie 1525,Thriller,146040542,351632168,66.12,104,3.12,1,53.0,2.4077709051504343
Movie 1526,N/A,183574050,469564443,56.88,128,7.83,1,N/A,2.557902072760284
Movie 1527,Action,188096876,512040806,93.36,128,3.65,1,28.0,2.7222185550811595
Movie 1528,Animation,63076001,117401116,59.06,168,8.92,1,16.0,1.861264413386004
Movie 1529,Thriller,43942594,44432651,53.08,90,6.72,1,53.0,1.0111522091754528
Movie 1530,Animation,38747492,44105211,76.17,141,6.91,1,16.0,1.1382726654927757
Movie 1531,Comedy,130987754,162324830,71.55,115,4.19,1,35.0,1.2392366846751186
Movie 1532,Comedy,118574567,235311963,20.12,118,4.44,1,35.0,1.9845061968474234
Movie 1533,Thriller,16170521,9411632,47.66,132,6.96,0,53.0,0.5820240423917077
Movie 1534,Horror,161059574,336631609,47.78,169,8.46,1,27.0,2.0901061677960233
Movie 1535,Animation,127639062,180084114,38.44,157,8.89,1,16.0,1.410885595508372
Movie 1536,Science Fiction,13267883,16427025,52.21,135,4.19,1,878.0,1.238104451177328
Movie 1537,Animation,43639398,117771451,41.9,80,3.8,1,16.0,2.6987414216850563
Movie 1538,Horror,12984398,21424334,20.74,135,3.34,1,27.0,1.6500059532987206
Movie 1539,Science Fiction,170613808,125850309,41.82,83,8.21,0,878.0,0.7376326129477164
Movie 1540,Romance,165933123,425928244,8.16,109,4.77,1,10749.0,2.566866917824478
Movie 1541,Animation,175904668,108903132,58.0,91,3.01,0,16.0,0.6191031382976147
Movie 1542,Drama,158432789,367068660,85.51,114,4.34,1,18.0,2.316873055867242
Movie 1543,N/A,27854296,67818680,72.8,156,5.04,1,N/A,2.4347655385007756
Movie 1544,Thriller,4828433,6670511,36.68,131,8.95,1,53.0,1.3815063810557173
Movie 1545,Horror,87621344,224483223,9.62,110,6.14,1,27.0,2.561969638356609
Movie 1546,N/A,48149071,86145838,21.01,166,4.23,1,N/A,1.7891484967591587
Movie 1547,Drama,8152747,13519163,55.0,147,5.01,1,18.0,1.6582340896878072
Movie 1548,Animation,196246973,120399127,21.5,131,4.98,0,16.0,0.6135081991812429
Movie 1549,Drama,183562241,224877142,54.85,159,3.12,1,18.0,1.2250729821935438
Movie 1550,N/A,105800566,299153737,23.93,86,3.81,1,N/A,2.8275249208024085
Movie 1551,Action,105981218,156805561,85.04,101,7.17,1,28.0,1.4795599065487246
Movie 1552,Romance,92351453,172397195,40.33,172,3.72,1,10749.0,1.8667513005994611
Movie 1553,Horror,2020154,3696991,25.31,154,4.38,1,27.0,1.8300540453846588
Movie 1554,Drama,125284044,247571008,81.42,135,5.1,1,18.0,1.9760777198411634
Movie 1555,Romance,39499601,25806171,34.94,176,7.55,0,10749.0,0.6533273842437042
Movie 1556,Adventure,7733215,10868574,12.04,137,6.49,1,12.0,1.4054405573878392
Movie 1557,Horror,33339834,76942358,57.47,172,7.13,1,27.0,2.307820668813168
Movie 1558,Drama,41739629,41798090,58.57,143,6.4,1,18.0,1.0014006113949887
Movie 1559,Horror,165118515,166595655,71.75,91,7.1,1,27.0,1.008945938013069
Movie 1560,Science Fiction,74823165,39299110,24.78,86,3.02,0,878.0,0.5252265124042802
Movie 1561,Action,112855600,179858513,44.93,134,8.59,1,28.0,1.5937048139392285
Movie 1562,Adventure,116667420,315799566,28.95,141,3.67,1,12.0,2.706835944430759
Movie 1563,Adventure,162476925,102320226,9.01,169,5.44,0,12.0,0.6297523540650465
Movie 1564,Horror,183001908,178938675,87.78,152,7.63,0,27.0,0.9777967724795525
Movie 1565,Drama,182596907,232849647,73.16,177,5.61,1,18.0,1.2752113429829346
Movie 1566,Horror,11760888,27394775,30.84,156,8.68,1,27.0,2.3293117832599033
Movie 1567,Comedy,79414095,166895787,60.34,134,5.81,1,35.0,2.101588981150009
Movie 1568,Romance,94144811,144969806,20.93,115,8.25,1,10749.0,1.5398597592383503
Movie 1569,Animation,101018552,242209388,89.13,168,7.86,1,16.0,2.397672340423173
Movie 1570,Adventure,79483721,160881213,12.38,103,8.89,1,12.0,2.0240775214839277
Movie 1571,Drama,126410205,346376855,1.38,123,8.56,1,18.0,2.740101995720994
Movie 1572,N/A,184681944,470027897,50.7,96,8.39,1,N/A,2.545066869125008
Movie 1573,Adventure,103522878,117191419,58.73,81,7.39,1,12.0,1.1320340128101924
Movie 1574,Adventure,97719187,115171486,58.32,92,5.2,1,12.0,1.178596440840221
Movie 1575,Science Fiction,193293440,157223181,6.4,110,3.64,0,878.0,0.8133911890646677
Movie 1576,Adventure,15372528,20636263,32.09,172,7.13,1,12.0,1.3424118011038912
Movie 1577,Romance,129036268,386961676,50.42,107,8.87,1,10749.0,2.9988597934341996
Movie 1578,Science Fiction,181913293,275485474,22.44,139,7.36,1,878.0,1.5143779184954889
Movie 1579,Animation,160940253,169183787,87.39,106,8.57,1,16.0,1.051221082646117
Movie 1580,Action,174180913,419115368,9.62,94,7.83,1,28.0,2.406207205952583
Movie 1581,Comedy,199891843,371034743,49.25,174,3.98,1,35.0,1.8561775079536387
Movie 1582,Romance,121488081,106181023,69.45,158,4.5,0,10749.0,0.8740036234501062
Movie 1583,Drama,199031293,288938545,26.91,112,5.05,1,18.0,1.45172420198265
Movie 1584,Animation,115282788,177094454,62.8,99,4.01,1,16.0,1.536174281281261
Movie 1585,Science Fiction,181788888,433489101,83.11,121,6.49,1,878.0,2.3845742485646317
Movie 1586,Action,118105071,65156019,19.84,91,8.85,0,28.0,0.5516784203110128
Movie 1587,Drama,77767936,91186724,91.8,152,7.57,1,18.0,1.172549108156863
Movie 1588,Animation,152780276,274086402,55.8,102,5.54,1,16.0,1.7939907504814299
Movie 1589,Horror,194705934,228218107,30.62,151,3.03,1,27.0,1.172116854949064
Movie 1590,Science Fiction,41057648,85033883,43.65,175,4.88,1,878.0,2.071085099662796
Movie 1591,Comedy,72425912,123462185,31.91,93,6.16,1,35.0,1.7046686964742674
Movie 1592,Romance,133086923,186890723,72.79,170,4.95,1,10749.0,1.4042756327005923
Movie 1593,Comedy,82242298,236283895,79.83,104,3.67,1,35.0,2.8730215563772306
Movie 1594,Action,54520377,113424124,83.46,156,5.66,1,28.0,2.0803987470592875
